time,value,label
2025-06-08 01:38:00,1.28,0
2025-06-08 01:38:15,1.23,0
2025-06-08 01:38:30,1.44,0
2025-06-08 01:38:45,1.39,0
2025-06-08 01:39:00,1.25,0
2025-06-08 01:39:15,1.86,0
2025-06-08 01:39:30,1.35,0
2025-06-08 01:39:45,1.28,0
2025-06-08 01:40:00,1.39,0
2025-06-08 01:40:15,1.31,0
2025-06-08 01:40:30,1.33,0
2025-06-08 01:40:45,1.22,0
2025-06-08 01:41:00,1.27,0
2025-06-08 01:41:15,1.26,0
2025-06-08 01:41:30,1.51,0
2025-06-08 01:41:45,1.38,0
2025-06-08 01:42:00,1.4,0
2025-06-08 01:42:15,1.32,0
2025-06-08 01:42:30,1.38,0
2025-06-08 01:42:45,1.34,0
2025-06-08 01:43:00,1.35,0
2025-06-08 01:43:15,1.43,0
2025-06-08 01:43:30,1.42,0
2025-06-08 01:43:45,1.33,0
2025-06-08 01:44:00,1.25,0
2025-06-08 01:44:15,2.05,0
2025-06-08 01:44:30,1.46,0
2025-06-08 01:44:45,1.5,0
2025-06-08 01:45:00,1.36,0
2025-06-08 01:45:15,1.26,0
2025-06-08 01:45:30,1.34,0
2025-06-08 01:45:45,1.25,0
2025-06-08 01:46:00,1.28,0
2025-06-08 01:46:15,1.48,0
2025-06-08 01:46:30,1.38,0
2025-06-08 01:46:45,1.5,0
2025-06-08 01:47:00,1.29,0
2025-06-08 01:47:15,1.34,0
2025-06-08 01:47:30,1.31,0
2025-06-08 01:47:45,1.4,0
2025-06-08 01:48:00,1.35,0
2025-06-08 01:48:15,1.43,0
2025-06-08 01:48:30,1.25,0
2025-06-08 01:48:45,1.43,0
2025-06-08 01:49:00,1.23,0
2025-06-08 01:49:15,1.95,0
2025-06-08 01:49:30,1.26,0
2025-06-08 01:49:45,1.28,0
2025-06-08 01:50:00,1.3,0
2025-06-08 01:50:15,1.27,0
2025-06-08 01:50:30,1.29,0
2025-06-08 01:50:45,1.38,0
2025-06-08 01:51:00,1.31,0
2025-06-08 01:51:15,1.37,0
2025-06-08 01:51:30,1.29,0
2025-06-08 01:51:45,1.52,0
2025-06-08 01:52:00,1.23,0
2025-06-08 01:52:15,1.38,0
2025-06-08 01:52:30,1.21,0
2025-06-08 01:52:45,1.34,0
2025-06-08 01:53:00,1.38,0
2025-06-08 01:53:15,1.48,0
2025-06-08 01:53:30,1.4,0
2025-06-08 01:53:45,1.37,0
2025-06-08 01:54:00,1.23,0
2025-06-08 01:54:15,2.08,0
2025-06-08 01:54:30,1.45,0
2025-06-08 01:54:45,1.36,0
2025-06-08 01:55:00,1.37,0
2025-06-08 01:55:15,1.24,0
2025-06-08 01:55:30,1.31,0
2025-06-08 01:55:45,1.43,0
2025-06-08 01:56:00,1.33,0
2025-06-08 01:56:15,1.34,0
2025-06-08 01:56:30,1.35,0
2025-06-08 01:56:45,1.28,0
2025-06-08 01:57:00,1.36,0
2025-06-08 01:57:15,1.33,0
2025-06-08 01:57:30,1.45,0
2025-06-08 01:57:45,1.35,0
2025-06-08 01:58:00,1.44,0
2025-06-08 01:58:15,1.4,0
2025-06-08 01:58:30,1.28,0
2025-06-08 01:58:45,1.31,0
2025-06-08 01:59:00,1.24,0
2025-06-08 01:59:15,1.97,0
2025-06-08 01:59:30,1.44,0
2025-06-08 01:59:45,1.39,0
2025-06-08 02:00:00,1.3,0
2025-06-08 02:00:15,1.25,0
2025-06-08 02:00:30,1.37,0
2025-06-08 02:00:45,1.27,0
2025-06-08 02:01:00,1.45,0
2025-06-08 02:01:15,1.44,0
2025-06-08 02:01:30,1.34,0
2025-06-08 02:01:45,1.26,0
2025-06-08 02:02:00,1.27,0
2025-06-08 02:02:15,1.25,0
2025-06-08 02:02:30,1.32,0
2025-06-08 02:02:45,1.37,0
2025-06-08 02:03:00,1.45,0
2025-06-08 02:03:15,1.37,0
2025-06-08 02:03:30,1.4,0
2025-06-08 02:03:45,1.15,0
2025-06-08 02:04:00,1.24,0
2025-06-08 02:04:15,2.04,0
2025-06-08 02:04:30,1.39,0
2025-06-08 02:04:45,1.43,0
2025-06-08 02:05:00,1.54,0
2025-06-08 02:05:15,1.35,0
2025-06-08 02:05:30,1.34,0
2025-06-08 02:05:45,1.28,0
2025-06-08 02:06:00,1.47,0
2025-06-08 02:06:15,1.44,0
2025-06-08 02:06:30,1.47,0
2025-06-08 02:06:45,1.47,0
2025-06-08 02:07:00,1.47,0
2025-06-08 02:07:15,1.32,0
2025-06-08 02:07:30,1.29,0
2025-06-08 02:07:45,1.33,0
2025-06-08 02:08:00,1.23,0
2025-06-08 02:08:15,1.35,0
2025-06-08 02:08:30,1.37,0
2025-06-08 02:08:45,1.27,0
2025-06-08 02:09:00,1.29,0
2025-06-08 02:09:15,1.6,0
2025-06-08 02:09:30,2.01,0
2025-06-08 02:09:45,1.45,0
2025-06-08 02:10:00,1.36,0
2025-06-08 02:10:15,1.51,0
2025-06-08 02:10:30,1.39,0
2025-06-08 02:10:45,1.25,0
2025-06-08 02:11:00,1.3,0
2025-06-08 02:11:15,1.4,0
2025-06-08 02:11:30,1.42,0
2025-06-08 02:11:45,1.41,0
2025-06-08 02:12:00,1.33,0
2025-06-08 02:12:15,1.4,0
2025-06-08 02:12:30,1.27,0
2025-06-08 02:12:45,1.35,0
2025-06-08 02:13:00,1.23,0
2025-06-08 02:13:15,1.42,0
2025-06-08 02:13:30,1.5,0
2025-06-08 02:13:45,1.4,0
2025-06-08 02:14:00,1.2,0
2025-06-08 02:14:15,1.34,0
2025-06-08 02:14:30,1.97,0
2025-06-08 02:14:45,1.35,0
2025-06-08 02:15:00,1.38,0
2025-06-08 02:15:15,1.5,0
2025-06-08 02:15:30,1.36,0
2025-06-08 02:15:45,1.43,0
2025-06-08 02:16:00,1.3,0
2025-06-08 02:16:15,1.42,0
2025-06-08 02:16:30,1.43,0
2025-06-08 02:16:45,1.43,0
2025-06-08 02:17:00,1.29,0
2025-06-08 02:17:15,1.43,0
2025-06-08 02:17:30,1.45,0
2025-06-08 02:17:45,1.38,0
2025-06-08 02:18:00,1.28,0
2025-06-08 02:18:15,1.41,0
2025-06-08 02:18:30,1.48,0
2025-06-08 02:18:45,1.3,0
2025-06-08 02:19:00,1.43,0
2025-06-08 02:19:15,1.35,0
2025-06-08 02:19:30,2.03,0
2025-06-08 02:19:45,1.22,0
2025-06-08 02:20:00,1.16,0
2025-06-08 02:20:15,1.26,0
2025-06-08 02:20:30,1.47,0
2025-06-08 02:20:45,1.42,0
2025-06-08 02:21:00,1.33,0
2025-06-08 02:21:15,1.38,0
2025-06-08 02:21:30,1.33,0
2025-06-08 02:21:45,1.33,0
2025-06-08 02:22:00,1.39,0
2025-06-08 02:22:15,1.3,0
2025-06-08 02:22:30,1.58,0
2025-06-08 02:22:45,1.41,0
2025-06-08 02:23:00,1.31,0
2025-06-08 02:23:15,1.34,0
2025-06-08 02:23:30,1.3,0
2025-06-08 02:23:45,1.33,0
2025-06-08 02:24:00,1.43,0
2025-06-08 02:24:15,1.37,0
2025-06-08 02:24:30,2.28,0
2025-06-08 02:24:45,1.53,0
2025-06-08 02:25:00,1.36,0
2025-06-08 02:25:15,1.29,0
2025-06-08 02:25:30,1.32,0
2025-06-08 02:25:45,1.25,0
2025-06-08 02:26:00,1.35,0
2025-06-08 02:26:15,1.33,0
2025-06-08 02:26:30,1.4,0
2025-06-08 02:26:45,1.48,0
2025-06-08 02:27:00,1.42,0
2025-06-08 02:27:15,1.7,0
2025-06-08 02:27:30,1.52,0
2025-06-08 02:27:45,1.43,0
2025-06-08 02:28:00,1.38,0
2025-06-08 02:28:15,1.47,0
2025-06-08 02:28:30,1.32,0
2025-06-08 02:28:45,1.37,0
2025-06-08 02:29:00,1.23,0
2025-06-08 02:29:15,1.33,0
2025-06-08 02:29:30,2.19,0
2025-06-08 02:29:45,1.38,0
2025-06-08 02:30:00,1.4,0
2025-06-08 02:30:15,1.4,0
2025-06-08 02:30:30,1.38,0
2025-06-08 02:30:45,1.4,0
2025-06-08 02:31:00,1.26,0
2025-06-08 02:31:15,1.3,0
2025-06-08 02:31:30,1.31,0
2025-06-08 02:31:45,1.39,0
2025-06-08 02:32:00,1.31,0
2025-06-08 02:32:15,1.26,0
2025-06-08 02:32:30,1.23,0
2025-06-08 02:32:45,1.38,0
2025-06-08 02:33:00,1.25,0
2025-06-08 02:33:15,1.44,0
2025-06-08 02:33:30,1.44,0
2025-06-08 02:33:45,1.41,0
2025-06-08 02:34:00,1.26,0
2025-06-08 02:34:15,1.26,0
2025-06-08 02:34:30,1.99,0
2025-06-08 02:34:45,1.38,0
2025-06-08 02:35:00,1.27,0
2025-06-08 02:35:15,1.41,0
2025-06-08 02:35:30,1.31,0
2025-06-08 02:35:45,1.32,0
2025-06-08 02:36:00,1.29,0
2025-06-08 02:36:15,1.4,0
2025-06-08 02:36:30,1.34,0
2025-06-08 02:36:45,1.39,0
2025-06-08 02:37:00,1.35,0
2025-06-08 02:37:15,1.45,0
2025-06-08 02:37:30,1.34,0
2025-06-08 02:37:45,1.5,0
2025-06-08 02:38:00,1.35,0
2025-06-08 02:38:15,1.43,0
2025-06-08 02:38:30,1.32,0
2025-06-08 02:38:45,1.36,0
2025-06-08 02:39:00,1.22,0
2025-06-08 02:39:15,1.37,0
2025-06-08 02:39:30,2.19,0
2025-06-08 02:39:45,1.39,0
2025-06-08 02:40:00,1.31,0
2025-06-08 02:40:15,1.33,0
2025-06-08 02:40:30,1.41,0
2025-06-08 02:40:45,1.33,0
2025-06-08 02:41:00,1.25,0
2025-06-08 02:41:15,1.21,0
2025-06-08 02:41:30,1.29,0
2025-06-08 02:41:45,1.35,0
2025-06-08 02:42:00,1.28,0
2025-06-08 02:42:15,1.28,0
2025-06-08 02:42:30,1.23,0
2025-06-08 02:42:45,1.25,0
2025-06-08 02:43:00,1.3,0
2025-06-08 02:43:15,1.35,0
2025-06-08 02:43:30,1.38,0
2025-06-08 02:43:45,1.24,0
2025-06-08 02:44:00,1.34,0
2025-06-08 02:44:15,1.4,0
2025-06-08 02:44:30,2.03,0
2025-06-08 02:44:45,1.2,0
2025-06-08 02:45:00,1.21,0
2025-06-08 02:45:15,1.28,0
2025-06-08 02:45:30,1.37,0
2025-06-08 02:45:45,1.29,0
2025-06-08 02:46:00,1.49,0
2025-06-08 02:46:15,1.4,0
2025-06-08 02:46:30,1.49,0
2025-06-08 02:46:45,1.19,0
2025-06-08 02:47:00,1.35,0
2025-06-08 02:47:15,1.19,0
2025-06-08 02:47:30,1.45,0
2025-06-08 02:47:45,1.38,0
2025-06-08 02:48:00,1.35,0
2025-06-08 02:48:15,1.4,0
2025-06-08 02:48:30,1.42,0
2025-06-08 02:48:45,1.25,0
2025-06-08 02:49:00,1.43,0
2025-06-08 02:49:15,1.31,0
2025-06-08 02:49:30,1.4,0
2025-06-08 02:49:45,2.0,0
2025-06-08 02:50:00,1.4,0
2025-06-08 02:50:15,1.2,0
2025-06-08 02:50:30,1.36,0
2025-06-08 02:50:45,1.21,0
2025-06-08 02:51:00,1.26,0
2025-06-08 02:51:15,1.25,0
2025-06-08 02:51:30,1.43,0
2025-06-08 02:51:45,1.34,0
2025-06-08 02:52:00,1.28,0
2025-06-08 02:52:15,1.2,0
2025-06-08 02:52:30,1.39,0
2025-06-08 02:52:45,1.36,0
2025-06-08 02:53:00,1.29,0
2025-06-08 02:53:15,1.34,0
2025-06-08 02:53:30,1.38,0
2025-06-08 02:53:45,1.29,0
2025-06-08 02:54:00,1.25,0
2025-06-08 02:54:15,1.29,0
2025-06-08 02:54:30,1.38,0
2025-06-08 02:54:45,2.1,0
2025-06-08 02:55:00,1.36,0
2025-06-08 02:55:15,1.36,0
2025-06-08 02:55:30,1.28,0
2025-06-08 02:55:45,1.3,0
2025-06-08 02:56:00,1.21,0
2025-06-08 02:56:15,1.28,0
2025-06-08 02:56:30,1.8,0
2025-06-08 02:56:45,1.35,0
2025-06-08 02:57:00,1.26,0
2025-06-08 02:57:15,1.33,0
2025-06-08 02:57:30,1.23,0
2025-06-08 02:57:45,1.33,0
2025-06-08 02:58:00,1.44,0
2025-06-08 02:58:15,1.59,0
2025-06-08 02:58:30,1.36,0
2025-06-08 02:58:45,1.42,0
2025-06-08 02:59:00,1.3,0
2025-06-08 02:59:15,1.19,0
2025-06-08 02:59:30,1.27,0
2025-06-08 02:59:45,1.9,0
2025-06-08 03:00:00,1.34,0
2025-06-08 03:00:15,1.62,0
2025-06-08 03:00:30,1.46,0
2025-06-08 03:00:45,1.4,0
2025-06-08 03:01:00,1.31,0
2025-06-08 03:01:15,1.29,0
2025-06-08 03:01:30,1.4,0
2025-06-08 03:01:45,1.28,0
2025-06-08 03:02:00,1.35,0
2025-06-08 03:02:15,1.36,0
2025-06-08 03:02:30,1.33,0
2025-06-08 03:02:45,1.33,0
2025-06-08 03:03:00,1.3,0
2025-06-08 03:03:15,1.4,0
2025-06-08 03:03:30,1.32,0
2025-06-08 03:03:45,1.41,0
2025-06-08 03:04:00,1.44,0
2025-06-08 03:04:15,1.31,0
2025-06-08 03:04:30,1.3,0
2025-06-08 03:04:45,1.92,0
2025-06-08 03:05:00,1.27,0
2025-06-08 03:05:15,1.33,0
2025-06-08 03:05:30,1.42,0
2025-06-08 03:05:45,1.35,0
2025-06-08 03:06:00,1.31,0
2025-06-08 03:06:15,1.37,0
2025-06-08 03:06:30,1.32,0
2025-06-08 03:06:45,1.33,0
2025-06-08 03:07:00,1.3,0
2025-06-08 03:07:15,1.14,0
2025-06-08 03:07:30,1.3,0
2025-06-08 03:07:45,1.28,0
2025-06-08 03:08:00,1.37,0
2025-06-08 03:08:15,1.33,0
2025-06-08 03:08:30,1.28,0
2025-06-08 03:08:45,1.21,0
2025-06-08 03:09:00,1.35,0
2025-06-08 03:09:15,1.23,0
2025-06-08 03:09:30,1.34,0
2025-06-08 03:09:45,1.9,0
2025-06-08 03:10:00,1.36,0
2025-06-08 03:10:15,1.4,0
2025-06-08 03:10:30,1.32,0
2025-06-08 03:10:45,1.19,0
2025-06-08 03:11:00,1.31,0
2025-06-08 03:11:15,1.23,0
2025-06-08 03:11:30,1.38,0
2025-06-08 03:11:45,1.24,0
2025-06-08 03:12:00,1.38,0
2025-06-08 03:12:15,1.25,0
2025-06-08 03:12:30,1.53,0
2025-06-08 03:12:45,1.29,0
2025-06-08 03:13:00,1.41,0
2025-06-08 03:13:15,1.18,0
2025-06-08 03:13:30,1.43,0
2025-06-08 03:13:45,1.29,0
2025-06-08 03:14:00,1.32,0
2025-06-08 03:14:15,1.27,0
2025-06-08 03:14:30,1.34,0
2025-06-08 03:14:45,1.9,0
2025-06-08 03:15:00,1.29,0
2025-06-08 03:15:15,1.27,0
2025-06-08 03:15:30,1.35,0
2025-06-08 03:15:45,1.31,0
2025-06-08 03:16:00,1.25,0
2025-06-08 03:16:15,1.31,0
2025-06-08 03:16:30,1.48,0
2025-06-08 03:16:45,1.41,0
2025-06-08 03:17:00,1.19,0
2025-06-08 03:17:15,1.28,0
2025-06-08 03:17:30,1.37,0
2025-06-08 03:17:45,1.4,0
2025-06-08 03:18:00,1.27,0
2025-06-08 03:18:15,1.31,0
2025-06-08 03:18:30,1.28,0
2025-06-08 03:18:45,1.36,0
2025-06-08 03:19:00,1.47,0
2025-06-08 03:19:15,1.35,0
2025-06-08 03:19:30,1.36,0
2025-06-08 03:19:45,2.02,0
2025-06-08 03:20:00,1.3,0
2025-06-08 03:20:15,1.25,0
2025-06-08 03:20:30,1.33,0
2025-06-08 03:20:45,1.37,0
2025-06-08 03:21:00,1.52,0
2025-06-08 03:21:15,1.49,0
2025-06-08 03:21:30,1.43,0
2025-06-08 03:21:45,1.38,0
2025-06-08 03:22:00,1.47,0
2025-06-08 03:22:15,1.47,0
2025-06-08 03:22:30,1.2,0
2025-06-08 03:22:45,1.28,0
2025-06-08 03:23:00,1.3,0
2025-06-08 03:23:15,1.39,0
2025-06-08 03:23:30,1.45,0
2025-06-08 03:23:45,1.47,0
2025-06-08 03:24:00,1.59,0
2025-06-08 03:24:15,1.52,0
2025-06-08 03:24:30,1.52,0
2025-06-08 03:24:45,2.11,0
2025-06-08 03:25:00,1.52,0
2025-06-08 03:25:15,1.34,0
2025-06-08 03:25:30,1.36,0
2025-06-08 03:25:45,1.32,0
2025-06-08 03:26:00,1.42,0
2025-06-08 03:26:15,1.45,0
2025-06-08 03:26:30,1.45,0
2025-06-08 03:26:45,1.43,0
2025-06-08 03:27:00,1.33,0
2025-06-08 03:27:15,1.3,0
2025-06-08 03:27:30,1.35,0
2025-06-08 03:27:45,1.3,0
2025-06-08 03:28:00,1.33,0
2025-06-08 03:28:15,1.38,0
2025-06-08 03:28:30,1.35,0
2025-06-08 03:28:45,1.2,0
2025-06-08 03:29:00,1.48,0
2025-06-08 03:29:15,1.29,0
2025-06-08 03:29:30,1.45,0
2025-06-08 03:29:45,1.49,0
2025-06-08 03:30:00,1.99,0
2025-06-08 03:30:15,1.25,0
2025-06-08 03:30:30,1.65,0
2025-06-08 03:30:45,1.48,0
2025-06-08 03:31:00,1.41,0
2025-06-08 03:31:15,1.37,0
2025-06-08 03:31:30,1.37,0
2025-06-08 03:31:45,1.22,0
2025-06-08 03:32:00,1.34,0
2025-06-08 03:32:15,1.31,0
2025-06-08 03:32:30,1.45,0
2025-06-08 03:32:45,1.31,0
2025-06-08 03:33:00,1.3,0
2025-06-08 03:33:15,1.3,0
2025-06-08 03:33:30,1.38,0
2025-06-08 03:33:45,1.25,0
2025-06-08 03:34:00,1.29,0
2025-06-08 03:34:15,1.35,0
2025-06-08 03:34:30,1.38,0
2025-06-08 03:34:45,1.55,0
2025-06-08 03:35:00,2.17,0
2025-06-08 03:35:15,1.5,0
2025-06-08 03:35:30,1.51,0
2025-06-08 03:35:45,1.34,0
2025-06-08 03:36:00,1.4,0
2025-06-08 03:36:15,1.45,0
2025-06-08 03:36:30,1.44,0
2025-06-08 03:36:45,1.35,0
2025-06-08 03:37:00,1.46,0
2025-06-08 03:37:15,1.3,0
2025-06-08 03:37:30,1.43,0
2025-06-08 03:37:45,1.28,0
2025-06-08 03:38:00,1.36,0
2025-06-08 03:38:15,1.27,0
2025-06-08 03:38:30,1.23,0
2025-06-08 03:38:45,1.31,0
2025-06-08 03:39:00,1.46,0
2025-06-08 03:39:15,1.5,0
2025-06-08 03:39:30,1.41,0
2025-06-08 03:39:45,1.34,0
2025-06-08 03:40:00,2.0,0
2025-06-08 03:40:15,1.36,0
2025-06-08 03:40:30,1.3,0
2025-06-08 03:40:45,1.35,0
2025-06-08 03:41:00,1.35,0
2025-06-08 03:41:15,1.36,0
2025-06-08 03:41:30,1.34,0
2025-06-08 03:41:45,1.62,0
2025-06-08 03:42:00,1.22,0
2025-06-08 03:42:15,1.39,0
2025-06-08 03:42:30,1.32,0
2025-06-08 03:42:45,1.4,0
2025-06-08 03:43:00,1.38,0
2025-06-08 03:43:15,1.26,0
2025-06-08 03:43:30,1.35,0
2025-06-08 03:43:45,1.28,0
2025-06-08 03:44:00,1.28,0
2025-06-08 03:44:15,1.44,0
2025-06-08 03:44:30,1.42,0
2025-06-08 03:44:45,1.27,0
2025-06-08 03:45:00,1.94,0
2025-06-08 03:45:15,1.27,0
2025-06-08 03:45:30,1.31,0
2025-06-08 03:45:45,1.51,0
2025-06-08 03:46:00,1.35,0
2025-06-08 03:46:15,1.34,0
2025-06-08 03:46:30,1.39,0
2025-06-08 03:46:45,1.32,0
2025-06-08 03:47:00,1.25,0
2025-06-08 03:47:15,1.26,0
2025-06-08 03:47:30,1.38,0
2025-06-08 03:47:45,1.34,0
2025-06-08 03:48:00,1.25,0
2025-06-08 03:48:15,1.25,0
2025-06-08 03:48:30,1.37,0
2025-06-08 03:48:45,1.39,0
2025-06-08 03:49:00,1.28,0
2025-06-08 03:49:15,1.37,0
2025-06-08 03:49:30,1.4,0
2025-06-08 03:49:45,1.46,0
2025-06-08 03:50:00,2.02,0
2025-06-08 03:50:15,1.25,0
2025-06-08 03:50:30,1.35,0
2025-06-08 03:50:45,1.29,0
2025-06-08 03:51:00,1.38,0
2025-06-08 03:51:15,1.36,0
2025-06-08 03:51:30,1.38,0
2025-06-08 03:51:45,1.28,0
2025-06-08 03:52:00,1.2,0
2025-06-08 03:52:15,1.21,0
2025-06-08 03:52:30,1.45,0
2025-06-08 03:52:45,1.36,0
2025-06-08 03:53:00,1.43,0
2025-06-08 03:53:15,1.43,0
2025-06-08 03:53:45,1.19,0
2025-06-08 03:54:00,1.32,0
2025-06-08 03:54:15,1.26,0
2025-06-08 03:54:30,1.32,0
2025-06-08 03:54:45,1.43,0
2025-06-08 03:55:00,2.07,0
2025-06-08 03:55:15,1.4,0
2025-06-08 03:55:30,1.23,0
2025-06-08 03:55:45,1.23,0
2025-06-08 03:56:00,1.3,0
2025-06-08 03:56:15,1.38,0
2025-06-08 03:56:30,1.33,0
2025-06-08 03:56:45,1.37,0
2025-06-08 03:57:00,1.37,0
2025-06-08 03:57:15,1.35,0
